stop_id,stop_name,stop_lon,stop_lat
istb.193719,YAHYA ÇAVUŞ,28.70296,41.01789
istb.189488,FİRUZKÖY,28.70402,41.01608
istb.189998,ALCAN SOKAK,28.70581,41.01491
istb.189487,19 MAYIS SOKAK,28.70797,41.01345
istb.193367,PEHLİVAN CADDESİ,28.70592,41.01192
istb.189460,POLİS MERKEZİ,28.70804,41.00965
istb.193475,OKUL CADDESİ,28.71319,41.00454
istb.193465,BAĞLAR İÇİ CAD,28.71367,41.00395
istb.193651,FABRİKALAR YOLU,28.71569,41.0005
istb.193653,FEVZİ ÇAKMAK CADDESİ,28.71679,40.99819
istb.193467,BAĞLAR İÇİ,28.71427,40.99716
istb.193030,ÜNİVERSİTE MAHALLESİ,28.7206,40.99142
istb.193387,İSTİKLAL CADDESİ,28.70659,41.0003
istb.193385,M.KEMALPAŞA CAMİİ,28.70517,41.00112
istb.193383,EĞİTİM UYGULAMA OKUL,28.70191,41.003
istb.193381,S.ZAİM İÖO,28.69885,41.00448
istb.193379,OKTAY RIFAT CADDESİ,28.69509,41.00456
istb.192997,KİPTAŞ EVLERİ,28.69284,41.00344
istb.192999,ALİ KUL LİSESİ,28.69087,41.00408
istb.193001,TONGUÇBABA CADDESİ,28.68912,41.00871
istb.193377,UZUNYAYLA,28.68571,41.00834
istb.193003,ÇİMENTEPE,28.68195,41.00831
istb.193375,RIFAT ILGAZ CADDESİ,28.68143,41.01068
istb.193005,ADİLE NAŞİT CADDESİ,28.68219,41.01414
istb.194102,OBA EVLERİ,28.6775,41.01856
istb.194100,ERDOĞANLAR İÖO,28.67485,41.02072
istb.194098,TALATPAŞA MAHALLESİ,28.67288,41.02237
istb.194096,1000. SOKAK,28.66973,41.02501
istb.194094,F.S.MEHMET CADDESİ,28.66763,41.02724
istb.194092,ESENYURT DEVLET HST.,28.66822,41.02953
istb.194090,BİRLİK CADDESİ,28.67472,41.0318
istb.194088,MERKEZ MAHALLESİ,28.67692,41.03451
istb.194082,SALI PAZARI,28.67177,41.03653
istb.194080,BAĞLARÇEŞME CADDESİ,28.66991,41.0363
istb.194078,AHMET ARİF CADDESİ,28.66621,41.0371
istb.194076,SİVAS KONGRE CADDESİ,28.66289,41.03906
istb.194070,HZ. İBRAHİM CAMİİ,28.66103,41.04075
istb.194068,1527.SOKAK,28.66299,41.04352
istb.194058,ERZURUM KONGRE CAD.,28.66699,41.04532
istb.194001,ESENYURT ÖRNEK MAH.,28.67037,41.045
istb.193373,ESENKENT PARK,28.67135,41.06548
istb.193369,EVREN SAN.SİT,28.66152,41.06852
istb.193371,MOBİLYACILAR SİTESİ,28.66286,41.06966
istb.193370,MOBİLYACILAR SİTESİ,28.66271,41.06975
istb.193368,EVREN SAN SİT.,28.66137,41.06833
istb.193372,ESENKENT PARK,28.67237,41.0647
istb.194000,ESENYURT ÖRNEK MAH.,28.67038,41.04763
istb.194057,ERZURUM KONGRE CAD.,28.6671,41.04555
istb.194067,1527. SOKAK,28.66296,41.04367
istb.194069,HZ. İBRAHİM CAMİİ,28.66052,41.04084
istb.194075,SİVAS KONGRE CADDESİ,28.66252,41.03898
istb.194077,AHMET ARİF CADDESİ,28.66606,41.03706
istb.194079,BAĞLARÇEŞME CADDESİ,28.66962,41.03622
istb.194081,SALI PAZARI,28.67206,41.03656
istb.194087,MERKEZ MAHALLESİ,28.67668,41.03458
istb.194089,BİRLİK CADDESİ,28.67448,41.03193
istb.194091,ESENYURT DEVLET HST.,28.66788,41.0296
istb.194093,F.S.MEHMET CADDESİ,28.66692,41.02771
istb.194095,1000. SOKAK,28.66949,41.02502
istb.194097,TALATPAŞA MAHALLESİ,28.6727,41.02237
istb.194099,ERDOĞANLAR İÖO,28.67547,41.01995
istb.194101,OBA EVLERİ,28.67726,41.01849
istb.193004,ADİLE NAŞİT CADDESİ,28.68237,41.01479
istb.193374,RIFAT ILGAZ CAD,28.68453,41.01908
istb.193002,ÇİMENTEPE,28.68682,41.01686
istb.193376,UZUNYAYLA,28.69081,41.01354
istb.193000,TONGUÇBABA CADDESİ,28.68899,41.00876
istb.192998,ALİ KUL LİSESİ,28.69066,41.00406
istb.192996,KİPTAŞ EVLERİ,28.69299,41.00325
istb.193378,OKTAY RIFAT CAD,28.69427,41.00458
istb.193380,S.ZAİM İÖO,28.698,41.00454
istb.193382,EĞİTİM UYGULAMA OKUL,28.7003,41.00393
istb.193384,M.KEMALPAŞA CAMİİ,28.70086,41.0036
istb.193386,İSTİKLAL CADDESİ,28.70213,41.00288
istb.193146,HOŞDERE KAVŞAĞI,28.6556,41.0753
istb.193145,HOŞDERE KAVŞAĞI,28.6551,41.0755
istb.185279,KADIKÖY,29.02482,40.99454
istb.186062,ATATÜRK CADDESİ,29.21789,41.00825
istb.186961,PAZAR YERİ,29.22159,41.00847
istb.186964,EBRU SOKAK,29.22627,41.00873
istb.186966,DERE YOLU,29.23062,41.00898
istb.186968,MİMARSİNAN BULVARI,29.23361,41.00873
istb.186970,ÇAMLIK TEPE,29.23697,41.00843
istb.186972,DÖRTYOL,29.23993,41.00815
istb.187198,UMUT SOKAK,29.24301,41.0102
istb.186994,YENİDOĞAN BELEDİYESİ,29.24553,41.01336
istb.186659,DOLUNAY SOKAK,29.24904,41.01662
istb.186661,ABİTLER,29.2502,41.01896
istb.186663,PAZARYOLU CADDESİ,29.25409,41.01945
istb.186665,YUNUS EMRE,29.25583,41.01887
istb.186667,VEYSEL KARANİ,29.25723,41.01809
istb.186733,KARAPINAR SOKAK,29.25775,41.01615
istb.187210,FİLİZ SOKAK,29.25875,41.01418
istb.187208,ADAY SOKAK,29.25925,41.01031
istb.187206,SEÇKİN SOKAK,29.25923,41.00726
istb.186978,YENİDOĞAN,29.25671,41.00511
istb.186746,YENİDOĞAN PERONLAR,29.25433,41.00515
istb.186977,YENİDOĞAN,29.25682,41.00493
istb.187207,SEÇKİN SOKAK,29.25923,41.00724
istb.187209,ADAY SOKAK,29.25929,41.0104
istb.187211,FİLİZ SOKAK,29.25887,41.01418
istb.186732,KARAPINAR SOKAK,29.25781,41.01626
istb.186668,VEYSEL KARANİ,29.2578,41.0179
istb.186666,YUNUS EMRE,29.25581,41.01891
istb.186664,PAZAR YOLU CADDESİ,29.25349,41.01965
istb.186662,ABİTLER,29.25026,41.01911
istb.186660,DOLUNAY SOKAK,29.24889,41.01666
istb.186993,YENİDOĞAN BELEDİYESİ,29.24557,41.01394
istb.187199,UMUT SOKAK,29.24277,41.01025
istb.186971,DÖRTYOL,29.24033,41.00827
istb.186969,ÇAMLIKTEPE,29.23676,41.00858
istb.186967,MİMARSİNAN BULVARI,29.23328,41.0089
istb.186965,DERE YOLU,29.23044,41.0091
istb.186963,EBRU SOKAK,29.22452,41.00878
istb.186962,PAZAR YERİ,29.22058,41.00853
istb.185277,KADIKÖY,29.02442,40.99453
istb.186641,HZ.ALİ CAMİ,29.11645,41.02017
istb.186643,23 NİSAN CAD.,29.11511,41.01755
istb.186645,23 NİSAN İ.Ö.OKL.,29.11301,41.01459
istb.185470,DÖRTYOL,29.11173,41.01291
istb.186647,ORTANCA SOK.,29.10978,41.01311
istb.186649,KOOPERATİF,29.10764,41.01071
istb.186651,A.EVLER SİTE,29.10642,41.00774
istb.186761,ŞELALE EVLERİ,29.11613,41.0051
istb.186771,ŞELALE CADDESİ,29.11669,41.00712
istb.186765,MANOLYA EVLERİ,29.11353,41.00682
istb.186767,ERKUT SOYAK LİSESİ,29.11206,41.00861
istb.186763,PALMİYEEVLERİ1,29.11571,41.00942
istb.187036,SAMANYOLU CADDESİ,29.11907,41.0105
istb.186793,SANCAKTEPE CAMİ,29.11906,41.01216
istb.187035,SAMANYOLU CADDESİ,29.11904,41.01057
istb.186764,PALMİYEEVLERİ1,29.11573,41.00952
istb.186768,ERKUT SOYAK LİSESİ,29.11177,41.00876
istb.186766,MANOLYA EVLERİ,29.11327,41.00682
istb.186772,ŞELALE CADDESİ,29.11675,41.00706
istb.186762,ŞELALE EVLERİ,29.11631,41.00539
istb.186652,A.EVLER SİTE,29.10649,41.00769
istb.186650,KOOPERATİF,29.10765,41.01067
istb.186648,ORTANCA SOK.,29.10974,41.013
istb.185469,DÖRTYOL,29.11175,41.0128
istb.186646,23 NİSAN İ.Ö.OKL.,29.11306,41.0145
istb.186644,23 NİSAN CAD.,29.11511,41.01742
istb.186642,HZ.ALİ CAMİ,29.11649,41.01992
istb.191221,ALTUNİZADE,29.05345,41.02448
istb.191130,ÇAMLICA İÖOKULU,29.06655,41.02061
istb.191132,BULGURLU,29.07142,41.01833
istb.186337,BİRİNCİ SOKAK(11E),29.07789,41.01661
istb.191839,İHSAN ERDEM SĞL MRK.,29.07927,41.01371
istb.191841,EMANET ALEMDAR CAMİ,29.07909,41.01215
istb.191843,KARLIDERE CD.,29.0793,41.01041
istb.186391,EVREN SK.,29.08006,41.00914
istb.190579,GÜL SOKAK,29.08123,41.00687
istb.191848,MERKEZ CAMİİ,29.08233,41.00537
istb.191849,PR.DR.A.NİHAT TARLAN,29.08142,41.00348
istb.191851,FETİH İMKB İÖO,29.07902,41.00153
istb.191853,İHSAN KURŞUNOĞLU İÖO,29.07957,40.99898
istb.191855,ÖĞRETMEN EVLERİ,29.0818,40.99738
istb.190577,H. BASRİ ÖĞRENCİ YUR,29.08286,40.99617
istb.190572,KELKİT SOKAK,29.09547,40.99753
istb.190574,MURAT SOKAK,29.09766,40.99485
istb.190570,ADALET SİTESİ,29.10286,40.99081
istb.187404,3. CADDE,29.13405,40.98756
istb.185753,UYDUKENT SİTESİ,29.13428,40.98623
istb.185751,GİRNE CADDESİ,29.13633,40.98571
istb.192226,BOSTANCI SAPAĞI,29.1046,40.96408
istb.191567,ALİ NİHAT TARLAN CAD,29.10285,40.96145
istb.192262,KONAK SOKAK,29.10128,40.95792
istb.192093,TENİS KORDU,29.09912,40.95645
istb.192086,DÖRTYOL,29.09497,40.95768
istb.192090,ÜSTBOSTANCI,29.09443,40.95572
istb.192089,ÜSTBOSTANCI,29.09444,40.95596
istb.187282,GÜMÜŞÇÜ SOKAK,29.09571,40.95591
istb.184597,ATATÜRK İLKÖĞRETİM O,29.09797,40.95806
istb.186560,ÇINAR,29.10058,40.96005
istb.191568,ALİ NİHAT TARLAN CAD,29.10282,40.96117
istb.185750,GİRNE CADDESİ,29.13646,40.98574
istb.185752,UYDUKENT SİTESİ,29.13434,40.98626
istb.187403,3. CADDE,29.13408,40.98748
istb.190569,ADALET SİTESİ,29.10282,40.99099
istb.190573,MURAT SOKAK,29.09782,40.99487
istb.190571,KELKİT SOKAK,29.0955,40.99762
istb.190578,H. BASRİ ÖĞRENCİ YUR,29.08303,40.99602
istb.191856,ÖĞRETMEN EVLERİ,29.08184,40.99748
istb.191854,İHSAN KURŞUNOĞLU İÖO,29.07974,40.99908
istb.191852,FETİH İMKB İÖO,29.07906,41.00143
istb.191850,PR.DR.A.NİHAT TARLAN,29.08124,41.00306
istb.191847,MERKEZ CAMİİ,29.08254,41.0052
istb.190580,GÜL SOKAK,29.08133,41.00681
istb.186392,EVREN SK.,29.0802,41.00906
istb.191844,KARLIDERE CD.,29.07936,41.01024
istb.191842,EMANET ALEMDAR CAMİ,29.07916,41.0121
istb.191840,İHSAN ERDEM SĞL MRK.,29.07936,41.0136
istb.185740,ŞİLE MERKEZ,29.60881,41.17322
istb.186417,CUMHURİYET CADDESİ,29.60904,41.16993
istb.185737,ÜSKÜDAR CADDESİ,29.60367,41.16924
istb.184999,2. MERDİVEN SK.,29.5996,41.16764
istb.184997,BLD DİNLENME TESİSİ,29.59519,41.16813
istb.185735,KUMBABA SAPAĞI,29.59116,41.1624
istb.185733,BALİŞ SAPAĞI,29.58954,41.15376
istb.185731,MEŞRUTİYET KÖYÜ SAP.,29.56843,41.163
istb.185729,IŞIK ÜNV. KAMPÜSÜ,29.56035,41.16809
istb.185727,KIZILCAKÖY SAPAĞI,29.53892,41.16879
istb.185725,YEŞİLVADİ SAPAĞI,29.47597,41.14339
istb.185723,ÜVEZLİ SAPAĞI,29.42621,41.1103
istb.185719,ÇÖPYOLU,29.40081,41.0996
istb.185717,ÖMERLİ ÇAYIRI,29.34228,41.08838
istb.185867,PAŞAKÖY SAPAĞI,29.2716,41.03585
istb.185741,YENİDOĞAN ÜSTGEÇİT,29.237,41.02725
istb.187041,HUZUR MAHALLESİ,29.16052,41.03562
istb.191173,TEPE ÜSTÜ,29.13025,41.02159
istb.187042,HUZUR MAHALLESİ,29.15809,41.03529
istb.185742,YENİDOĞAN ÜSTGEÇİT,29.2366,41.02695
istb.185866,PAŞAKÖY SAPAĞI,29.27191,41.03572
istb.185718,ÖMERLİ ÇAYIRI,29.34173,41.08819
istb.185720,ÇÖPYOLU,29.40165,41.09985
istb.185724,ÜVEZLİ SAPAĞI,29.42649,41.11009
istb.185726,YEŞİLVADİ SAPAĞI,29.47545,41.14326
istb.185728,KIZILCAKÖY SAPAĞI,29.52172,41.16939
istb.185730,IŞIK ÜNV. KAMPÜSÜ,29.55974,41.16818
istb.185732,MEŞRUTİYET KÖYÜ SAP.,29.56888,41.16238
istb.185734,BALİŞ SAPAĞI,29.5897,41.154
istb.185736,KUMBABA SAPAĞI,29.59116,41.16225
istb.184996,BLD DİNLENME TESİSİ,29.59521,41.16789
istb.184998,2. MERDİVEN SOKAK,29.59952,41.16766
istb.185738,ÜSKÜDAR CADDESİ,29.60369,41.16941
istb.185000,F.RIFKI ATAY CD.,29.60451,41.17047
istb.185739,ŞİLE ÇOK PROG.LİS.,29.60718,41.1731
istb.184932,AĞVA MERKEZ,29.85526,41.1388
istb.184930,YENİ CAMİİ,29.85597,41.13572
istb.184928,YEŞİLÇAY AND.LİSESİ,29.8552,41.13278
istb.185064,KANDIRA KÖYÜ SAPAĞI,29.85261,41.12709
istb.184926,YAKUPLU SAPAĞI,29.85081,41.12518
istb.184924,KILIÇLAR KÖYÜ SAP.,29.84229,41.111
istb.184922,KOLTU KÖYÜ SAP.,29.83485,41.10794
istb.184920,İSAKÖY SAPAĞI,29.82506,41.10691
istb.184933,İSAKÖY MERKEZ,29.82443,41.10954
istb.184935,KURFALI SAPAĞI,29.82405,41.13001
istb.186696,KURFALLI KÖYÜ,29.82592,41.13394
istb.184937,İMAMKÖY SAPAĞI,29.82183,41.1391
istb.184939,ŞUAYİPLİ KÖYÜ,29.79994,41.13361
istb.184941,SOĞULLAR KÖYÜ,29.79296,41.1408
istb.184943,BOZGOCA KÖYÜ,29.77541,41.14145
istb.184945,KARACAKÖY,29.76955,41.15143
istb.184947,İMRENLİ KOYU,29.75533,41.1565
istb.184949,İMRENLİ KÖYÜ,29.73875,41.14648
istb.184951,AKÇAKESE KÖYÜ,29.71767,41.14295
istb.184953,KABAKOZ MERKEZ,29.68917,41.14335
istb.184955,44 EVLER SİTESİ,29.65172,41.14812
istb.185813,ÇAYIRBAŞI KÖYÜ,29.64685,41.14906
istb.185056,ŞİLE SANAYİ,29.63336,41.15726
istb.185001,KEMALLI MAHALLESİ,29.6261,41.15827
istb.185809,HV.UÇ.ER EĞT.KOM.LIĞ,29.61426,41.17001
istb.185811,HV.UÇ.ER EĞT.KOM.LIĞ,29.61616,41.17271
istb.185807,DEVLET HASTANESİ,29.61733,41.17461
istb.185805,KARŞI MAHALLE ÇEŞME,29.61742,41.17664
istb.185803,TEDAŞ ÖNÜ,29.61281,41.17719
istb.190685,SOFULAR SAPAĞI,29.503,41.17001
istb.185869,NİŞANTEPE SAPAĞI,29.27329,41.04032
istb.191097,ŞEMSİPAŞA,29.01111,41.02551
istb.191354,HAREM,29.01157,41.00994
istb.187631,ŞİLE YOLU,29.12934,41.02309
istb.185868,NİŞANTEPE SAPAĞI,29.2748,41.04183
istb.190686,SOFULAR SAPAĞI,29.50305,41.17001
istb.185804,TEDAŞ ÖNÜ,29.61312,41.17734
istb.185806,KARŞI MAH.ÇEŞME,29.61466,41.17804
istb.185808,DEVLET HASTANESİ,29.61736,41.17484
istb.185812,HV.UÇ.ER EĞT.KOM.LIĞ,29.61589,41.17243
istb.185810,HV.UÇ.ER EĞT.KOM.LIĞ,29.61344,41.16892
istb.185002,KEMALLI MAHALLESİ,29.62611,41.15821
istb.185057,ŞİLE SANAYİ,29.63333,41.15712
istb.185814,ÇAYIRBAŞI KÖYÜ,29.6467,41.14902
istb.184956,44 EVLER SİTESİ,29.6517,41.14806
istb.184954,KABAKOZ MERKEZ,29.68911,41.14335
istb.184952,AKÇAKESE KÖYÜ,29.71761,41.14297
istb.184950,İMRENLİ KÖYÜ,29.73865,41.14642
istb.183558,3.LEVEND,29.0172,41.08675
istb.184948,İMRENLİ KOYU,29.75517,41.15643
istb.184946,KARACAKÖY,29.76939,41.15143
istb.184944,BOZGOCA KÖYÜ,29.77544,41.14143
istb.184942,SOĞULLAR KÖYÜ,29.79291,41.14085
istb.184940,ŞUAYİPLİ KÖYÜ,29.79978,41.1336
istb.184938,İMAMKÖY SAPAĞI,29.8216,41.13909
istb.186697,KURFALLI KÖYÜ,29.82589,41.13403
istb.184936,KURFALI SAPAĞI,29.82416,41.12972
istb.184934,İSAKÖY MERKEZ,29.82435,41.10965
istb.184921,İSAKÖY SAPAĞI,29.82508,41.10683
istb.184923,KOLTU KÖYÜ SAP.,29.83461,41.10795
istb.184925,KILIÇLAR KÖYÜ SAP.,29.84217,41.11089
istb.184927,YAKUPLU SAPAĞI,29.85066,41.12493
istb.185065,KANDIRA KÖYÜ SAPAĞI,29.85258,41.12693
istb.184929,YEŞİLÇAY AND.LİSESİ,29.85519,41.13254
istb.184931,YENİ CAMİİ,29.85597,41.13554
istb.187006,BEREKET SİTESİ,29.08967,41.03347
istb.187606,MAVERA CAD.,29.08767,41.0302
istb.186231,TANTAVİ KÖPRÜSÜ,29.08602,41.02769
istb.187608,SUİŞ CADDESİ,29.08648,41.02508
istb.184995,ÖMERLİ ÇARŞI,29.32889,41.07681
istb.185872,ÖMERLİ BELEDİYESİ,29.33166,41.07807
istb.185874,ÖMERLİ SAĞLIK OCAĞI,29.33414,41.07934
istb.185876,BARAJ YOLU SAPAĞI,29.33685,41.08041
istb.185878,KOÇULLU MERKEZ,29.3486,41.07719
istb.186422,MERİÇ MAHALLESİ,29.34327,41.07941
istb.185880,KOÇULLU SAPAĞI,29.34102,41.08126
istb.185882,YEŞİL OBA,29.33735,41.08758
istb.185884,SIRA PINAR,29.32685,41.10119
istb.185886,HÜSEYİNLİ MUHTARLIK,29.29244,41.11855
istb.185888,HÜSEYİNLİ KÖYÜ,29.29265,41.1222
istb.185890,İSHAKLI SAPAĞI,29.28268,41.13251
istb.185892,CUMHURİYET SAP.,29.26719,41.12968
istb.192477,REŞADİYE SAPAĞI,29.26643,41.12907
istb.192480,CUMHURİYET KÖYÜ,29.26029,41.12904
istb.185992,ÇOK PROGRAMLI LİSE,29.25408,41.13063
istb.192479,CUMHURİYET KÖYÜ,29.25929,41.12928
istb.185891,İSHAKLI SAPAĞI,29.28259,41.13244
istb.185889,HÜSEYİNLİ KÖYÜ,29.29261,41.12232
istb.185887,HÜSEYİNLİ MUHTARLIK,29.29253,41.1184
istb.185885,SIRA PINAR,29.32661,41.1011
istb.185883,YEŞİL OBA,29.33723,41.08763
istb.185879,KOÇULLU MERKEZ,29.34849,41.07735
istb.186423,MERİÇ MAHALLESİ,29.34332,41.07944
istb.185881,KOÇULLU SAPAĞI,29.3409,41.08119
istb.185877,BARAJ YOLU SAPAĞI,29.3365,41.08059
istb.185875,ÖMERLİ SAĞLIK OCAĞI,29.33401,41.07936
istb.185873,ÖMERLİ BELEDİYESİ,29.3316,41.07819
istb.184994,ÖMERLİ ÇARŞI,29.32893,41.07689
istb.187609,SUİŞ CADDESİ,29.0866,41.02511
istb.187001,DİSPANSER,29.09007,41.02995
istb.188086,SULTANİYE,29.09936,41.12441
istb.192481,AKBABA PERONLAR,29.11942,41.15046
istb.192443,DEREBOYU,29.1725,41.16093
istb.186379,ORMANLIK,29.17522,41.1666
istb.184630,YOĞURTÇU,29.18816,41.17475
istb.187602,GÜZELDERE,29.20002,41.18071
istb.192444,ALİBAHADIR,29.20306,41.17965
istb.187172,DEREBOYU,29.20365,41.18174
istb.192447,FUNDALIK,29.20439,41.18594
istb.187174,YEŞİLYURT,29.20817,41.19114
istb.192449,RİVA SAPAĞI,29.21834,41.20269
istb.184770,MİLLİ TAKIMLAR KAMPI,29.21382,41.21724
istb.186382,RİVA KÖPRÜSÜ,29.2153,41.22033
istb.184812,RİVA,29.21763,41.22393
istb.186381,RİVA KÖPRÜSÜ,29.21518,41.22032
istb.184771,MİLLİ TAKIMLAR KAMPI,29.21375,41.2173
istb.186384,YEŞİLDERE,29.22422,41.19934
istb.192451,AYVALIDERE,29.22987,41.19526
istb.187176,KUMKÖY,29.22994,41.19235
istb.192453,KUZDERE,29.23197,41.18952
istb.192456,DEĞİRMENDERE,29.23358,41.18708
istb.187238,YENİYOL,29.23327,41.18423
istb.187240,FİRUZBEY İ.Ö.OKL,29.23066,41.17809
istb.186334,İĞDE ÇIKMAZI,29.23114,41.17534
istb.187241,ORMANLIK,29.23331,41.17449
istb.187243,DEĞİRMENDERE CAMİİ,29.23283,41.17868
istb.186869,KİRAZLI,29.24387,41.18477
istb.192457,PAŞAMANDIRA,29.25016,41.18426
istb.186871,MİRALEM,29.2554,41.1832
istb.192459,DEREBOYU,29.26382,41.18388
istb.184813,YOLAĞZI,29.26792,41.18237
istb.192461,CAM SANAT OKULU,29.26621,41.1768
istb.187604,VİLLALAR,29.2659,41.17255
istb.192463,ACISU,29.26732,41.1653
istb.192465,ÖĞÜMCE,29.26662,41.16334
istb.192467,ÖĞRETMEN LOJ.,29.26628,41.16043
istb.184633,TAŞKÖPRÜ,29.26838,41.15909
istb.188085,YEŞİL PINAR,29.27098,41.16113
istb.192470,BOZHANE,29.27155,41.16362
istb.187178,ORUÇ DERE,29.27161,41.16677
istb.192471,GÖLLÜ,29.27224,41.17401
istb.187179,ORUÇ DERE,29.27161,41.16679
istb.192469,BOZHANE,29.27136,41.16354
istb.192472,ESENTEPE,29.291,41.15866
istb.184772,KILIÇLI İ.Ö.OKL,29.29569,41.15636
istb.192474,KILIÇLI,29.299,41.15355
istb.185846,KILIÇLIKÖYÜ SAP.,29.30122,41.15112
istb.192664,HARMANLIK,29.30016,41.15007
istb.192666,ŞEHİTLİK,29.29509,41.14864
istb.191313,İSHAKLI SAPAĞI,29.29392,41.13822
istb.192476,İSHAKLI KÖYÜ,29.29985,41.13694
istb.191312,İSHAKLI SAPAĞI,29.29415,41.13825
istb.187180,ÇEŞME,29.28819,41.13969
istb.187181,ÇEŞME,29.28801,41.13964
istb.192667,ŞEHİTLİK,29.29502,41.14859
istb.192665,HARMANLIK,29.30012,41.15002
istb.185845,KILIÇLI KÖYÜ SAPAĞI,29.30127,41.15104
istb.192475,KILIÇLI,29.29908,41.15348
istb.184773,KILIÇLI İ.Ö.OKL,29.29571,41.15636
istb.192473,ESENTEPE,29.29097,41.15862
istb.188084,YEŞİL PINAR,29.271,41.16114
istb.184632,TAŞKÖPRÜ,29.26836,41.1591
istb.192468,ÖĞRETMEN LOJ.,29.2663,41.16035
istb.192466,ÖĞÜMCE,29.26657,41.16337
istb.192464,ACISU,29.26746,41.16545
istb.187605,VİLLALAR,29.26592,41.17245
istb.192462,CAM SANAT OKULU,29.26619,41.17672
istb.184814,YOLAĞZI,29.26801,41.1823
istb.192460,DEREBOYU,29.26387,41.18381
istb.186872,MİRALEM,29.25539,41.18315
istb.192458,PAŞAMANDIRA,29.25016,41.18415
istb.186870,KİRAZLI,29.24387,41.18473
istb.187244,DEĞİRMENDERE CAMİİ,29.23278,41.17863
istb.187242,ORMANLIK,29.23338,41.1744
istb.186333,İĞDE ÇIKMAZI,29.23117,41.17523
istb.187239,FİRUZBEY İ.Ö.OKL,29.23083,41.17849
istb.187237,YENİYOL,29.23329,41.18415
istb.192455,DEĞİRMENDERE,29.23361,41.18696
istb.192454,KUZDERE,29.23202,41.18946
istb.187177,KUMKÖY,29.22996,41.19226
istb.192452,AYVALIDERE,29.22989,41.19519
istb.186383,YEŞİLDERE,29.22422,41.19925
istb.192450,RİVA SAPAĞI,29.21837,41.20275
istb.187175,YEŞİLYURT,29.20809,41.19127
istb.192448,FUNDALIK,29.20433,41.18591
istb.187173,DEREBOYU,29.20362,41.18176
istb.192445,ALİBAHADIR,29.20303,41.1797
istb.187603,GÜZELDERE,29.19995,41.18074
istb.184631,YOĞURTÇU,29.1882,41.1748
istb.186380,ORMANLIK,29.17503,41.16662
istb.192442,DEREBOYU,29.17248,41.16102
istb.184634,ÇUBUKLU EVLERİ,29.11242,41.10894
istb.192736,KÖŞK,29.12216,41.1184
istb.192734,HANÇER SOK.,29.11922,41.11816
istb.192731,ŞEHİT EROL,29.11522,41.11669
istb.185076,YAVUZ YILMAZ SOKAĞI,29.11254,41.11547
istb.192400,BEYKOZ,29.09303,41.13299
istb.192757,BEYKOZ FİDANLIK,29.09773,41.13455
istb.191882,MEHMET YAVUZ CAD.,29.10326,41.13569
istb.192759,ELMALI CADDESİ,29.1075,41.13713
istb.192761,ÇİFTLİK,29.11605,41.13755
istb.192763,ELMALI KAVŞAĞI,29.12117,41.13917
istb.192765,HÜSEYİN SAÇAKLI CAMİ,29.12304,41.14015
istb.192767,CEVİZLİDERE,29.12571,41.13986
istb.192769,ELMALI KÖYÜ,29.12698,41.14297
istb.192771,DEĞİRMEN,29.12946,41.14109
istb.192773,DÖRTEVLER,29.13114,41.139
istb.192775,SPOR TESİSLERİ,29.13248,41.13679
istb.192777,KÖYBAŞI,29.13364,41.13853
istb.192779,GÜLBAHÇE,29.13309,41.14072
istb.192781,YAVUZ CAD.,29.13635,41.13966
istb.192783,ÖRNEK KÖY SAPAĞI,29.14127,41.13897
istb.192785,TÜL FABRİKASI,29.14441,41.13692
istb.192787,TOYGAR,29.14563,41.1347
istb.192789,TOYGAR CAD.,29.14771,41.13116
istb.192791,TOYGAR CAMİİ,29.15071,41.12991
istb.192793,ZERZEVAT YOLU,29.14895,41.12647
istb.185313,ŞEHİT CENGİZ,29.15228,41.12617
istb.185315,AKASYALIK,29.15575,41.1264
istb.192797,ZERZEVAT,29.15953,41.12754
istb.192799,ÇAYIR CAD.,29.16277,41.13117
istb.192801,ŞEHİT AZİZ,29.16474,41.134
istb.184784,Ş.CENGİZ CAD.,29.16636,41.13561
istb.192803,HAVUZBAŞI,29.17091,41.13922
istb.192805,ALAŞ METAL,29.17245,41.14073
istb.191020,ZERZEVAT SAPAĞI,29.17491,41.14252
istb.187313,SÜMBÜL,29.1779,41.14411
istb.191022,TEPE,29.18244,41.14677
istb.187996,HUZUREVİ,29.1836,41.1495
istb.191024,BEYKOZ CAD.,29.18501,41.15177
istb.191027,M.ŞEVKET PAŞA KÖYÜ,29.18844,41.15171
istb.191030,M.ŞEVKET PAŞA KÖYÜ,29.18978,41.15253
istb.186581,KÖYİÇİ,29.18982,41.15363
istb.184786,M.Ş.PAŞA MEZARLIĞI,29.19076,41.15634
istb.186585,AYVALIDERE,29.19184,41.16035
istb.186882,KASIMPATI,29.19434,41.16287
istb.186587,AYAZMA MEVKİ,29.19748,41.16486
istb.185989,MURATDERE MAH.,29.20102,41.16792
istb.186589,MURATDERE MEVKİ,29.20151,41.17011
istb.187251,KARDELEN SOKAK,29.20354,41.17458
istb.192446,ALİBAHADIR,29.20296,41.17928
istb.187252,KARDELEN SOKAK,29.20349,41.1746
istb.186588,MURATDERE MEVKİ,29.20147,41.17017
istb.185988,MURATDERE MAH.,29.20098,41.16795
istb.186586,AYAZMA MEVKİ,29.1975,41.1649
istb.186881,KASIMPATI,29.19437,41.16293
istb.186584,AYVALIDERE,29.19185,41.16041
